,,,,P N   t r i p l e t s,,
,,,,,,
[30],ntqo1,left,iv,h-lh-ms,h-lh-ms,ms-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,ntqonH,ntqonH,ntyqonH,tyqonH,
,2;SG,ntqoG,ntqoG,ntyqoG,tyqoG,
,3;SG,ntqoE,ntqoE,ntyqoH,tyqoH,
,1;PL;INCL,ntqonEonE,ntqonEonE,ntyqonHonI,tyqonHonI,
,1;PL;EXCL,ntqoE waG,ntqoE waG,ntyqoE waG,tyqoE waG,
,2;PL,ntqoE wanJ,ntqoE wanJ,ntyqoE wanJ,tyqoE wanJ,
,3;PL,ntqoE renqJ,ntqoE renqJ,ntyqoE renqJ,tyqoE renqJ,
,,,,,,
[30],ntyqo1,resembled,tv,h-lh-ms,h-lh-ms,ms-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,ntyqonH,ntyqonH,ntyqonH,tyqonH,
,2;SG,ntyqoG,ntyqoG,ntyqoG,tyqoG,
,3;SG,ntyqoE,ntyqoE,ntyqoH,tyqoH,
,1;PL;INCL,ntyqonEonE,ntyqonEonE,ntyqonHonI,ntyqonHonI,
,1;PL;EXCL,ntyqoE waG,ntyqoE waG,ntyqoH waG,tyqoH waG,
,2;PL,ntyqoE wanJ,ntyqoE wanJ,ntyqoH wanJ,tyqoH wanJ,
,3;PL,ntyqoE renqJ,ntyqoE renqJ,ntyqoH renqJ,tyqoH renqJ,
,,,,,,
[31],ndlyu1,fell down from a low place,iv,h-lh-ms,mh-lh-mh,ms-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,ndlyonA,ndlyonI,ndlyonH,tlyonH,
,2;SG,ndlyuG,ndlyuG,ndlyuG,tlyuG,
,3;SG,ndlyuE,ndlyuI,ndlyuH,tlyuH,
,1;PL;INCL,ndlyonEonE,ndlyonHonI,ndlyonHonI,tlyonHonI,
,1;PL;EXCL,ndlyuE waG,ndlyuH waG,ndlyuH waG,tlyuH waG,
,2;PL,ndlyuE wanJ,ndlyuH wanJ,ndlyuH wanJ,tlyuH wanJ,
,3;PL,ndlyuE renqJ,ndlyuH renqJ,ndlyuH renqJ,tlyuH renqJ,
,,,,,,
[32],qne42,did,tv,lh-mh-h,mh-mh-h,ml-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,qnenE,nqnenE,nqnenH,qnenH,
,2;SG,qneI,nqneI,nqneG,qneG,
,3;SG,qneG,nqneI,nqneJ,qneJ,
,1;PL;INCL,qnenGen,nqnenEenE,nqnenB,qnenB,
,1;PL;EXCL,qneG waG,nqneI waG,nqneJ waG,qneJ waG,
,2;PL,qneG wanA,nqneI wanA,nqneJ wanI,qneJ wanI,
,3;PL,qneG renqA,nqneI renqA,nqneJ renqI,qneJ renqI,
,,,,,,
[33],ndon42,stood,iv,lh-mh-h,lh-mh-ms,ml-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,ndonE,ndonH,ndyonH,tyonH,
,2;SG,ndonI,ndonI,ndyonG,tyonG,
,3;SG,ndonG,ndonG,ndyonJ,tyonJ,
,1;PL;INCL,ndonG onG,ndonGonG,ndyonB,tyonB,
,1;PL;EXCL,ndonG waG,ndonG waG,ndyonJ waG,tyonJ waG,
,2;PL,ndonG wanA,ndonG wanA,ndyonJ wanI,tyonJ wanI,
,3;PL,ndonG renqA,ndonG renqA,ndyonJ renqI,tyonJ renqI,
,,,,,,
[34],nkya42,came home,iv,lh-mh-h,ml-lh-ms,ml-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,nkyqanI,jyanH,ndyanH,tyanH,
,2;SG,nkyaI,jyanG,ndyaG,tyanG,
,3;SG,nkyaG,jyanA,ndyaJ,tyanA,
,1;PL;INCL,nkyanGanG,jyanJanI,ndyanB,tyanJanI,
,1;PL;EXCL,nkyaG waG,jyanA waG,ndyaJ waG,tyanA waG,
,2;PL,nkyaG wanA,jyanA wanA,ndyaJ wanI,tyanA wanA,
,3;PL,nkyaG renqA,jyanA renqA,ndyaJ renqI,tyanA renqA,
,,,,,,
[35],sen1,squeezed it,tv,lh-mh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,senA,nsenI,nsenA,senA,
,2;SG,senG,nsenG,nsenG,senG,
,3;SG,senE,nsenE,nsenH,senH,
,1;PL;INCL,senGenG,nsenEenE,nsenHenI,senHenI,
,1;PL;EXCL,senG waG,nsenE waG,nsenH waG,senH waG,
,2;PL,senG wanA,nsenE wanJ,nsenH wanJ,senH wanJ,
,3;PL,senG renqA,nsenE renqJ,nsenH renqJ,senH renqJ,
,,,,,,
[36],sen42,spread around,iv,lh-mh-l,mh-mh-h,ml-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,nsenA,nsenI,nsenA,ksenA,
,2;SG,nseI,nsenI,nsenG,ksenG,
,3;SG,senG,nsenI,nsenH,ksenJ,
,1;PL;INCL,senEenE,senEenE,nsenHenI,ksenHenI,
,1;PL;EXCL,senG waG,nsenI waG,nsenH waG,ksenH waG,
,2;PL,senG wanA,nsenI wanA,nsenH wanJ,ksenH wanJ,
,3;PL,senG renqA,nsenI renqA,nsenH renqJ,ksenH renqJ,
,,,,,,
[37],ntsu42,to blossom,iv,lh-mh-l,mh-mh-mh,l-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntsonA,ntsonI,ntsonA,ktsonA,
,2;SG,ntsuI,ntsuI,nchuG,ktsuG,
,3;SG,ntsuA,ntsuI,nchuJ,ktsuA,
,1;PL;INCL,ntsonGonG,ntsonEonE,nchonJonI,ktsonJonI,
,1;PL;EXCL,ntsuG waG,ntsuI waG,nchuJ waG,ktsuA waG,
,2;PL,ntsuG wanA,ntsuI wanA,nchuJ wanI,ktsuA wanA,
,3;PL,ntsuG renqA,ntsuI renqA,nchuJ renqI,ktsuA renqI,
,,,,,,
[38],ntsen42,she got scared,tv,lh-mh-l,mh-mh-mh,ml-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntsenA,ntsenI,ntsenA,ktsenA,
,2;SG,ntsenI,ntsenI,ntsenG,ktsenG,
,3;SG,ntsenG,ntsenI,ntsenJ,ktsenJ,
,1;PL;INCL,ntsenGenG,ntsenEenE,ntsenB,ktsenB,
,1;PL;EXCL,ntsenG waG,ntsenI waG,ntsenJ waG,ktsenJ waG,
,2;PL,ntsenG wanA,ntsenI wanA,ntsenJ wanI,ktsenJ wanI,
,3;PL,ntsenG renqA,ntsenI renqA,ntsenJ renqI,ktsenJ renqI,
,,,,,,
[38],ston42,plucked,tv,lh-mh-l,mh-mh-mh,ml-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,stonA,nstonI,nstonA,stonA,
,2;SG,stonI,nstonI,nstonG,stonG,
,3;SG,stonG,nstonI,nstonJ,stonJ,
,1;PL;INCL,stonGonG,nstonEonE,nstonB,stonB,
,1;PL;EXCL,stonG waG,nstonI waG,nstonJ waG,stonJ waG,
,2;PL,stonG wanA,nstonI wanA,nstonJ wanI,stonJ wanI,
,3;PL,stonG renqA,nstonI renqA,nstonJ renqI,stonJ renqI,
,,,,,,
[38],xlyu42,turned around,tv,lh-mh-l,mh-mh-mh,ml-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,xlyonG,nxlyonI,nxlyonA,xlyonA,
,2;SG,xlyuI,nxlyuI,nxlyuG,xlyuG,
,3;SG,xlyuG,nxlyuI,nxlyuH,xlyuJ,
,1;PL;INCL,xlyonGonG,nxlyonEonE,nxlyonEonE,xlyonEonE,
,1;PL;EXCL,xlyuG waG,nxlyuI waG,nxlyuH waG,xlyuH waG,
,2;PL,xlyuG wanA,nxlyuI wanA,nxlyuH wanA,xlyuH wanA,
,3;PL,xlyuG renqA,nxlyuI renqA,nxlyuH renqA,xlyuH renqA,
,,,,,,
[38],ywi42,hit someone,,lh-mh-l,mh-mh-mh,ml-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ywenA,ntjwenI,ntjwenA,kjwenA,
,2;SG,ywiI,ntjwiI,ntjwiG,kjwiG,
,3;SG,ywiG,ntjwiI,ntjwiJ,kjwiJ,
,1;PL;INCL,ywenGanG,ntjwenEenE,ntjwenB,kjwenB,
,1;PL;EXCL,ywiG waG,ntjwiI waG,ntjwiJ waG,kjwiJ waG,
,2;PL,ywiG wanA,ntjwiI wanA,ntjwiJ wanI,kjwiJ wanI,
,3;PL,ywiG renqA,ntjwiI renqA,ntjwiJ renqI,kjwiJ renqI,
,,,,,,
[39],nton42,grew,iv,lh-mh-l,lm-mh-h,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntonA,ntonE,ntyonL,ktonL,
,2;SG,ntonI,ntonI,ntyonH,ktonH,
,3;SG,ntonG,ntonF,ntyonB,ktonB,
,1;PL;INCL,ntonGonG,ntonEonE,ntyonB,ktonB,
,1;PL;EXCL,ntonG waG,ntonI waG,ntyonBS waG,ktonBS waG,
,2;PL,ntonG wanA,ntonI wanA,ntyonB wanS,ktonB wanS,
,3;PL,ntonG renqA,ntonI renqA,ntyonB renqS,ktonB renqS,
,,,,,,
[40],ndiyan32,came away,,mh-mh-h,l-lh-ms,ml-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,ndiyanH,jyanH,ndiyanH,tyanH,
,2;SG,ndiyanI,jyanG,ndiyanG,tyanG,
,3;SG,ndiyanI,jyanA,ndiyanJ,tyanJ,
,1;PL;INCL,ndiyanEanE,jyanJanI,ndiyanB,tyanB,
,1;PL;EXCL,ndiyanI waG,jyanA waG,ndiyanB waG,tyanB waG,
,2;PL,ndiyanI wanA,jyanA wanA,ndiyanB wanA,tyanB wanA,
,3;PL,ndiyanI renqA,jyanA renqA,ndiyanB reqA,tyanB reqA,
,,,,,,
[41],ntiqi1,moaned,,h-ls-l,h-ls-mh,ms-ls-l
,,CPL,PROG,HAB,POT,
,1;SG,ntqenA,ntqenI,ntqenA,tqenA,
,2;SG,tqiG,ntqiG,ntqiG,tqiG,
,3;SG,ntqiE,ntqiE,ntqiH,tqiH,
,1;PL;INCL,ntqenEenE,ntqenEenE,ntqenHenE,tqenHenE,
,1;PL;EXCL,ntqiE waG,ntqiE waG,ntqiH waG,tqiH waG,
,2;PL,ntqiE wanJ,ntqiE wanJ,ntqiH wanJ,tqiH wanJ,
,3;PL,ntqiE renqJ,ntqiE renqJ,ntqiH renqJ,tqiH renqJ,
,,,,,,
[41],qne1,got whipped,,h-ls-l,h-ls-mh,ms-ls-l
,,CPL,PROG,HAB,POT,
,1;SG,qnenA,nqnenI,nqnenA,kqnenA,
,2;SG,qneG,nqneG,nqneG,kqneG,
,3;SG,qneE,nqneE,nqneH,kqneH,
,1;PL;INCL,qneEenE,nqneEenE,nqneHenI,kqneHenI,
,1;PL;EXCL,qneE waG,nqneE waG,nqneH waG,kqneH waG,
,2;PL,qneE wanJ,nqneE wanJ,nqneH wanJ,kqneH wanJ,
,3;PL,qneE renqJ,nqneE renqJ,nqneH renqJ,kqneH renqJ,
,,,,,,
[41],qnyi1,whipped him,tv,h-ls-l,h-ls-mh,ms-ls-l
,,CPL,PROG,HAB,POT,
,1;SG,qninA,nqninI,nqninA,kqninA,
,2;SG,qniG,nqniG,nqniG,knyiG,
,3;SG,qnyiE,nqniE,nqniH,kqniH,
,1;PL;INCL,qnyinEinE,nqnyinEinE,nqnyinHinI,qnyinHinI,
,1;PL;EXCL,qnyiE waG,nqnyiE waG,nqnyiH waG,qnyiH waG,
,2;PL,qnyiE wanJ,nqnyiE wanJ,nqnyiH wanJ,qnyiH wanJ,
,3;PL,qnyiE renqJ,nqnyiE renqJ,nqnyiH renqJ,qnyiH renqJ,
,,,,,,
[42],ndlyu42,turned around,iv,lh-mh-lh,mh-mh-mh,lh-lh-lh
,,CPL,PROG,HAB,POT,
,1;SG,ndlyonG,ndlyonI,ndlyonG,tlyonG,
,2;SG,ndlyuI,ndlyuI,ndlyuG,tlyuG,
,3;SG,ndlyuG,ndlyuI,ndlyuG,tlyuG,
,1;PL;INCL,ndlyonGonG,ndlyonEonE,ndlyonGonG,tlyonGonG,
,1;PL;EXCL,ndlyuG waG,ndlyuI waG,ndlyuG waG,tlyuG waG,
,2;PL,ndlyuG wanA,ndlyuI wanA,ndlyuG wanI,tlyuG wanA,
,3;PL,ndlyuG renqA,ndlyuI renqA,ndlyuG renqI,tlyuG renqA,
,,,,,,
[43],nchu1,"tore up, hit, popped up",tv,lh-mh-lh,mh-mh-mh,ml-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,nchonA,nchonI,nchonA,kchonA,
,2;SG,nchuG,nchuG,nchuG,kchuG,
,3;SG,nchuE,nchuI,nchuJ,kchuJ,
,1;PL;INCL,nchonEanE,nchonEanE,nchonB,kchonJanI,
,1;PL;EXCL,nchuE waG,nchuI waG,nchuJ waG,kchuJ waG,
,2;PL,nchuE wanJ,nchuI wanA,nchuJ wanA,kchuJ wanA,
,3;PL,nchuE renqA,nchuI renqA,nchuJ renqA,kchuJ renqA,
,,,,,,
[44],jlya42,farted,,lh-mh-lh,mh-mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,jlyanG,ntjlyanI,ntjlyanJ,jlyanJ,
,2;SG,jlyaI,ntjlyaI,ntjlyaG,jlyaG,
,3;SG,jlyaG,ntjlyaI,ntjlyaJ,jlyaJ,
,1;PL;INCL,jlyanB,ntjlyanEanE,ntjlyanB,jlyanB,
,1;PL;EXCL,jlyaG waG,ntjlyaI waG,ntjlyaJ waG,jlyaJ waG,
,2;PL,jlyaG wanI,ntjlyaI wanI,ntjlyaJ wanI,jlyaJ wanI,
,3;PL,jlyaG renqI,ntjlyaI renqI,ntjlyaJ renqI,jlyaJ renqI,
,,,,,,
[44],nchaq42,dampened,tv,lh-mh-lh,mh-mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,nchanqA,nchanqI,nchanqA,kchanqA,
,2;SG,nchaqI,nchaqI,nchaqG,kchaqG,
,3;SG,nchaqG,nchaqI,nchaqJ,kchaqJ,
,1;PL;INCL,nchanqGanG,nchanqEanE,nchanqB,kchanqB,
,1;PL;EXCL,nchaqG waG,nchaqI waG,nchaqJ waG,kchaqJ waG,
,2;PL,nchaqG wanA,nchaqI wanA,nchaqJ wanI,kchaqJ wanI,
,3;PL,nchaqG renqA,nchaqI renqA,nchaqJ renqI,chaqJ renqI,
,,,,,,
[44],nduq42,coughed,iv,lh-mh-lh,mh-mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,ndonqG,ndonqI,ndyonqJ,ntyonqJ,
,2;SG,nduqI,nduqI,ndyuqG,tyuqG,
,3;SG,nduqG,nduqI,ndyuqJ,ntyuqJ,
,1;PL;INCL,ndonqGonG,ndonqEonE,ndyonqB,ntyonqB,
,1;PL;EXCL,nduqG waG,nduqI waG,ndyuqJ waG,ntyuqJ waG,
,2;PL,nduqG wanA,nduqI wanA,ndyuqJ wanI,ntyuqJ wanI,
,3;PL,nduqG renqA,nduqI renqA,ndyuqJ renqI,ntyuqJ renqI,
,,,,,,
[44],nge42,endured,tv,lh-mh-lh,mh-mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,nginG,ndyinI,ndyinJ,kiinJ,
,2;SG,ngeI,ndyeI,ndyeG,keG,
,3;SG,ngeG,ndyeI,ndyeJ,keJ,
,1;PL;INCL,ngenGenG,ndyinEinE,ndyinB,kinB,
,1;PL;EXCL,ngenG waG,ndyeI waG,ndyeJ waG,keJ waG,
,2;PL,ngenG wanA,ndyeI wanA,ndyeJ wanI,keJ wanI,
,3;PL,ngenG renqA,ndyeI renqA,ndyeJ renqI,keJ renqI,
,,,,,,
[44],nkqwa42,got cold,iv,lh-mh-lh,mh-mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,nkqwanG,ntqwanI,ntyqwanJ,kqwanJ,
,2;SG,nkqwaI,ntqwaI,ntyqwaG,kqwaG,
,3;SG,nkqwaG,ntqwaI,ntyqwaJ,kqwaJ,
,1;PL;INCL,nkqwaGanG,ntqwanEanE,ntyqwaB,kqwanB,
,1;PL;EXCL,nkwaG waG,ntqwaI waG,ntyqwaJ waG,kqwaJ waG,
,2;PL,nkwaG wanA,ntqwaI wanA,ntyqwaJ wanI,kqwaJ wanI,
,3;PL,nkwaG renqA,ntqwaI renqA,ntyqwaJ renqI,kqwaJ renqI,
,,,,,,
[44],qya42,came down,iv,lh-mh-lh,mh-mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,qyanG,ntqyanI,ntqyanJ,kqyanJ,
,2;SG,qyaI,ntqyaI,ntqyaG,kqyaG,
,3;SG,qyaG,ntqyaI,ntqyaJ,kqyaJ,
,1;PL;INCL,qyanGanG,ntqyanEanC,ntqyanB,kqyanB,
,1;PL;EXCL,qyaG waG,ntqyaC waG,ntqyaJ waG,kqyaJ waG,
,2;PL,qyaG wanA,ntqyaI wanA,ntqyaJ wanI,kqyaJ wanI,
,3;PL,qyaG renqA,ntqyaI renqA,ntqyaJ renqI,kqyaJ renqI,
,,,,,,
[45],jlyo32,died,,mh-mh-mh,mh-mh-mh,mh-mh-mh
,,CPL,PROG,HAB,POT,
,1;SG,jlyonA,njlyonI,njlyonA,jlyonA,
,2;SG,jlyoI,njlyoI,njlyoG,jlyoI,
,3;SG,jlyoG,njlyoI,njlyoI,jlyoI,
,1;PL;INCL,jlyonGonG,njlyonEonI,njlyonEonE,jlyonEonE,
,1;PL;EXCL,jlyoG waG,njlyoI waG,njlyoJ waG,jlyoJ waG,
,2;PL,jlyoG  wanA,njlyoI wanA,njlyoJ wanI,jlyoJ wanI,
,3;PL,jlyoG renqA,njlyoI renqA,njlyoJ renqI,jlyoJ renqI,
,,,,,,
[45],ykwaq4,drip,,mh-mh-mh,mh-mh-mh,mh-mh-mh
,,CPL,PROG,HAB,POT,
,1;SG,ykwanqA,ntykwanqI,ntykwanqA,tykwanqA,
,2;SG,ykwaqG,ntykwaqG,ntykwaqG,tykwaqG,
,3;SG,ykwaqA,ntykwaqI,ntykwaqA,tykwaqA,
,1;PL;INCL,ykwanqJanI,ntykwanqEanE,ntykwanqJanI,tykwanqJanI,
,1;PL;EXCL,ykwaqA waG,ntykwaqI waG,ntykwaqA waG,tykwaqA waG,
,2;PL,ykwaqA wanA,ntykwaqI wanA,ntykwaqA wanA,tykwaqA wanA,
,3;PL,ykwaqA renqA,ntykwaqI renqA,ntykwaqA renqA,tykwaqA renqA,
,,,,,,
[46],nkjwi42,died,,lh-mh-ls,mh-lh-mh,l-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,nkjwenL,ntyjinI,ntyjinA,kjanA,
,2;SG,nkjwiI,ntyjiG,ntyjiG,kjaG,
,3;SG,nkjwiG,ntyjiI,ntyjiA,kjaA,
,1;PL;INCL,nkjwenGenG,ntyjinEinE,ntyjinJinI,kjanJinI,
,1;PL;EXCL,nkjwiG waG,ntyjiI waG,ntyjiA waG,kjaA waG,
,2;PL,nkjwiG wanA,ntyjiI wanA,ntyjiA wanA,kjaA wanA,
,3;PL,nkjwiG renqA,ntyjiI renqA,ntyjiA renqA,kjaA renqA,
,,,,,,
[47],xin42,to get poison e.g. poison oak,tv,lh-mh-ls,mh-mh-h,lh-mh-lh
,,CPL,PROG,HAB,POT,
,1;SG,xinL,nxinE,nxinA,xinA,
,2;SG,xinI,nxinI,nxinG,kxinH,
,3;SG,xinG,nxinI,nxinJ,xinG,
,1;PL;INCL,xinGanG,nxinEinE,nxinB,xinB,
,1;PL;EXCL,xinG waI,nxinI waG,nxinBS waI,xinBS waI,
,2;PL,xinG wanA,nxinI wanA,nxinB wanS,xinB wanS,
,3;PL,xinG renqA,nxinI renqA,nxinB renqS,xinB renqS,
,,,,,,
[48],nxin42,reproduced,tv,lh-mh-ls,mh-mh-mh,hl-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,nxinL,nxinI,nxinA,kxinA,
,2;SG,nxinI,nxinI,nxinH,kxinH,
,3;SG,nxinG,nxinI,nxinB,kxinB,
,1;PL;INCL,nxinGanG,nxinEinE,nxinB,kxinB,
,1;PL;EXCL,nxinG waG,nxinE waG,nxinBS waG ,kxinBS waG,
,2;PL,nxinG wanA,nxinE wanJ,nxinB wanS,kxinB wanS,
,3;PL,nxinG renqA,nxinE renqJ,nxinB renqS,kxinB renqS,
,,,,,,
[49],ngya42,went back home,iv,lh-mh-mh,ml-lh-ml,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,nkyqanI,nkyqanJ,nkyqanJ,kyqanJ,
,2;SG,ngyaI,nkyaG,nkyaG,kyaG,
,3;SG,ngyaG,nkyaJ,nkyaJ,kyaJ,
,1;PL;INCL,ngyanGan,ngyanB,ngyanB,kyanB,
,1;PL;EXCL,ngyaG waG,ngyaJ waG,ngyaJ waG,kyaJ waG,
,2;PL,ngyaG wanA,ngyaJ wanI,ngyaJ wanI,kyaJ wanI,
,3;PL,ngyaG renqI,ngyaJ renqI,ngyaJ renqI,kyaJ renqI,
,,,,,,
[50],ya42,went away,,lh-mh-mh,ml-lh-ml,ml-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,yqanI,nkyqanJ,ntyqanH,sqanJ,
,2;SG,yaI,nkyaG,ntyqaG,tsaG,
,3;SG,yaG,nkyaA,ntyqanA,tsaJ,
,1;PL;INCL,yanGanG,nkyanJanI,ntyqanJanI,tsanB,
,1;PL;EXCL,yaG waG,nkyaA waG,ntyqanA waG,tsaJ waG,
,2;PL,yaG wanA,nkyaA wanA,ntyaA wanA,tsaJ wanI,
,3;PL,yaG renqA,nkyaA renqA,ntyaA renqA,tsaJ renqI,
,,,,,,
[51],nden42,carried,tv,lh-mh-ml,mh-mh-h,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,ndenA,ndenI,ndenA,tenA,
,2;SG,ndenI,ndenI,ndenG,tenG,
,3;SG,ndenG,ndenI,ndenJ,tenJ,
,1;PL;INCL,ndenGenG,ndenEenE,ndenB,tenB,
,1;PL;EXCL,ndenG waG,ndenI waG,ndenJ waG,tenJ waG,
,2;PL,ndenG wanA,ndenI wanA,ndenJ wanI,tenJ wanI,
,3;PL,ndenG renqA,ndenI renqA,ndenJ renqI,tenJ renqI,
,,,,,,
[52],ntykonq42,shrank,iv,lh-mh-ml,mh-mh-h,hl-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,ntykonqG,ntykonqE,ntykonqJ,tykonqJ,
,2;SG,ntykonqI,ntykonqI,ntykonqG,tykonqG,
,3;SG,ntykonqG,ntykonqI,ntykonqB,tykonqB,
,1;PL;INCL,ntykonqGonG,ntykonqEonE,ntykonqB,tykonqB,
,1;PL;EXCL,ntykonqG wa2,ntykonqI waG,ntykonqBS waG,tykonqBS waG,
,2;PL,ntykonqG wanA,ntykonqI waA,ntykonqB waS,tykonqB waS,
,3;PL,ntykonqG renqA,ntykonqI renqA,ntykonqB renqS,tykonqB renqS,
,,,,,,
[53],qe42,licked,tv,lh-mh-ml,mh-mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,qenJ,ntqenE,ntyqenJ,qenJ,
,2;SG,qeI,ntqeI,ntyqeG,qeG,
,3;SG,qeG,ntqeI,ntyqeJ,qeJ,
,1;PL;INCL,qeGenG,ntqenEenE,ntyqeJenI,qeJenI,
,1;PL;EXCL,qeG waG,ntqeI waG,ntyqeJ waG,qeJ waG,
,2;PL,qeG wanA,ntqeI wanA,ntyqeJ wanI,qeJ wanI,
,3;PL,qeG renqA,ntqeI renqA,ntyqeJ renqI,qeJ renqI,
,,,,,,
[53],nkonq42,pecked at,tv,lh-mh-ml,mh-mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,nkonqJ,ntkonqI,ntkonqJ,konqJ,
,2;SG,nkonqI,ntkonqI,ntkonqG,konqG,
,3;SG,nkonqG,ntkonqI,ntkonqJ,konqJ,
,1;PL;INCL,nkonqGonG,ntkonqEonE,ntkonqB,konqB,
,1;PL;EXCL,nkonqG waG,ntkonqI waG,ntkonqB waG,konqB waG,
,2;PL,nkonqG wanA,ntkonqI wanA,ntkonqB wanI,konqB wanI,
,3;PL,nkonqG renqA,ntkonqI renqA,ntkonqB renqI,konqB renqI,
,,,,,,
[53],yqan42,washed,tv,lh-mh-ml,mh-mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,yqanJ,ntyqanI,ntyqanJ,yqanJ,
,2;SG,yqanI,ntyqanI,ntyqanG,yqanG,
,3;SG,yqanG,ntyqanI,ntyqanJ,yqanJ,
,1;PL;INCL,yqanGanG,ntyqanEanE,ntyqanB,yqanB,
,1;PL;EXCL,yqanG waG,ntyqanI waG,ntyqanJ waG,yqanJ waG,
,2;PL,yqanG wanA,ntyqanI wanA,ntyqanJ wanA,yqanJ wanA,
,3;PL,yqanG renqA,ntyqanI renqA,ntyqanJ renqA,yqanJ renqA,
,,,,,,
[54],lo24,took out,tv,ml-lh-ls,h-mh-ls,ml-lh-ls
,,CPL,PROG,HAB,POT,
,1;SG,lonL,nlonL,nlonL,klonL,
,2;SG,loG,nloI,nloG,kloG,
,3;SG,loJ,nloE,nloJ,kloJ,
,1;PL;INCL,lonB,nlonB,nlonB,klonB,
,1;PL;EXCL,loJ waG,nloJ waG,nloJ waG,kloJ waG,
,2;PL,loJ wanI,nloJ wanI,nloJ wanI,kloJ wanI,
,3;PL,loJ renqI,nloJ renqI,nloJ renqI,kloJ renqI,
,,,,,,
[55],nkqwa1,drowned,tv,h-mh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,nkqwanA,nkqwanI,ntyqwanJ,tyqwanJ,
,2;SG,nkqwaI,nkqwaI,ntyqwaG,tyqwaG,
,3;SG,nkqwaE,nkqwaE,ntyqwaJ,tyqwaJ,
,1;PL;INCL,nkqwanEanE,nkqwanEanE,ntyqwanJanI,tyqwanJanI,
,1;PL;EXCL,nkqwaE waG,nkqwaE waG,ntyqwaJ waG,tyqwaJ waG,
,2;PL,nkqwaE wanJ,nkqwaE wanJ,ntyqwaJ wanJ,tyqwaJ wanJ,
,3;PL,nkqwaE renqJ,nkqwaE renqJ,ntyqwaJ renqJ,tyqwaJ renqJ,
,,,,,,
[56],yna42,heard,(intr/tr),lh-mh-ml|l,mh-mh-mh,ml-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ynanA,nnanI,nanA,knanJ,
,2;SG,ynaI,nnaI,naG,knaG,
,3;SG,ynaG,nnaI,naJ,knaJ,
,1;PL;INCL,ynanGanG,nanEanE,nanB,knanB,
,1;PL;EXCL,ynaG waG,naI waG,naJ waG,knaJ waG,
,2;PL,ynaG wanA,naI wanA,naJ wanI,knaJ wanI,
,3;PL,ynaG renqA,naI renqA,naJ renqI,knaJ renqI,
,,,,,,
[57],sti4,lay on the ground,iv,lh-mh-ms,lh-mh-ms,l-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,stenH,nsonH,nstyinH,styinH,
,2;SG,stiG,nsuI,nstyiG,xtyiG,
,3;SG,stiA,nsuG,nstyiA,styiA,
,1;PL;INCL,stenJenI,nsonGonG,nstyinJenI,styinJenI,
,1;PL;EXCL,stiA waG,nsuG waG,nstyiA waG,styiA waG,
,2;PL,stiA wanA,nsuG wanA,nstyiA wanA,styiA wanA,
,3;PL,stiA renqA,nsuG renqA,nstyiA renqA,styiA renqA,
,,,,,,
[58],ntsa24,to divvy up,tv,ml-lh-ml|l,h-lh|mh-mh,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,ntsanJ,ntsanE,ntsanJ,ktsanJ,
,2;SG,ntsaI,ntsanI,ntsaG,ktsaG,
,3;SG,ntsaG,ntsaE,ntsaJ,ktsaJ,
